batting_team,bowling_team,city,current_score,balls_left,wickets_left,crr,last_five_overs_runs,runs_x
Sri Lanka,Bangladesh,Chittagong,72,74,8,9.391304347826088,52.0,168
England,West Indies,Kolkata,110,37,5,7.951807228915663,53.0,155
Pakistan,South Africa,Abu Dhabi,29,87,7,5.2727272727272725,25.0,120
Sri Lanka,West Indies,Bangalore,56,58,5,5.419354838709677,20.0,122
Pakistan,Australia,Colombo,32,83,8,5.1891891891891895,27.0,149
West Indies,Australia,Barbados,146,23,4,9.030927835051546,30.0,160
South Africa,Bangladesh,Johannesburg,79,68,7,9.115384615384615,40.0,118
South Africa,West Indies,Cape Town,121,28,7,7.891304347826087,41.0,165
West Indies,Pakistan,Dubai,70,32,2,4.7727272727272725,24.0,115
New Zealand,Pakistan,Dubai,66,51,7,5.739130434782608,18.0,144
Sri Lanka,Pakistan,Dubai,112,43,9,8.727272727272727,50.0,211
Pakistan,Sri Lanka,Colombo,120,36,7,8.571428571428571,54.0,172
England,South Africa,Nottingham,82,36,4,5.857142857142857,40.0,111
Pakistan,West Indies,Trinidad,75,40,6,5.625,32.0,132
Sri Lanka,Pakistan,Abu Dhabi,22,106,9,9.428571428571429,22.0,102
Pakistan,Australia,Dubai,64,66,9,7.111111111111111,33.0,147
South Africa,Sri Lanka,Centurion,21,95,9,5.04,21.0,180
New Zealand,England,Delhi,82,65,9,8.945454545454545,49.0,153
England,West Indies,Mumbai,49,83,9,7.945945945945946,45.0,182
England,Australia,Cardiff,170,10,6,9.272727272727273,58.0,182
Pakistan,India,Mirpur,130,0,3,6.5,34.0,130
West Indies,Australia,Barbados,18,112,10,13.5,18.0,160
South Africa,England,Cape Town,160,10,6,8.727272727272727,47.0,179
Bangladesh,Pakistan,Pallekele,49,89,9,9.483870967741936,44.0,175
South Africa,Australia,Johannesburg,14,109,10,7.636363636363637,14.0,201
Sri Lanka,India,Mirpur,35,73,7,4.468085106382978,25.0,138
Australia,England,Southampton,124,58,9,12.0,74.0,248
Pakistan,India,Colombo,109,24,4,6.8125,38.0,128
New Zealand,India,Hamilton,34,97,10,8.869565217391305,34.0,212
New Zealand,South Africa,Durban,27,82,6,4.2631578947368425,19.0,86
New Zealand,India,Johannesburg,61,77,9,8.511627906976743,46.0,190
India,Pakistan,Durban,56,63,6,5.894736842105263,32.0,141
New Zealand,England,Hamilton,42,92,10,9.0,42.0,192
England,Australia,Melbourne,35,91,7,7.241379310344827,32.0,137
Australia,West Indies,Mirpur,156,9,3,8.432432432432432,44.0,178
South Africa,India,Chandigarh,95,45,7,7.6,47.0,149
West Indies,Australia,Sydney,57,62,6,5.896551724137931,24.0,138
England,Pakistan,Abu Dhabi,122,2,4,6.203389830508475,36.0,129
Pakistan,Sri Lanka,Johannesburg,136,28,6,8.869565217391305,61.0,189
Sri Lanka,India,Mirpur,84,36,6,6.0,42.0,138
West Indies,South Africa,Johannesburg,36,97,10,9.391304347826088,36.0,205
Pakistan,England,Barbados,23,102,10,7.666666666666667,23.0,147
India,Pakistan,Durban,99,28,5,6.456521739130435,32.0,141
Pakistan,Bangladesh,Mirpur,117,13,4,6.5607476635514015,25.0,135
Pakistan,South Africa,Cape Town,152,16,7,8.76923076923077,55.0,176
England,Afghanistan,Colombo,43,87,9,7.818181818181818,43.0,196
India,South Africa,Colombo,70,57,6,6.666666666666667,34.0,152
Pakistan,Australia,Dubai,100,35,8,7.0588235294117645,35.0,147
New Zealand,England,Delhi,51,86,9,9.0,40.0,153
South Africa,Bangladesh,Johannesburg,118,35,3,8.329411764705883,35.0,118
Pakistan,South Africa,Abu Dhabi,74,36,5,5.285714285714286,25.0,120
Pakistan,England,Cardiff,139,22,6,8.510204081632653,45.0,173
Pakistan,Bangladesh,St Lucia,152,16,9,8.76923076923077,47.0,172
South Africa,Bangladesh,Mirpur,9,114,10,9.0,9.0,169
Sri Lanka,New Zealand,Auckland,132,5,2,6.886956521739131,44.0,142
India,West Indies,Lauderhill,126,29,7,8.307692307692308,42.0,167
Pakistan,New Zealand,Auckland,61,80,8,9.15,42.0,143
Pakistan,New Zealand,Auckland,110,18,3,6.470588235294118,26.0,143
Pakistan,New Zealand,Auckland,132,25,6,8.336842105263157,53.0,171
Sri Lanka,England,Pallekele,96,42,7,7.384615384615385,39.0,169
Sri Lanka,India,Mumbai,110,18,4,6.470588235294118,31.0,135
India,South Africa,Centurion,45,91,8,9.310344827586206,45.0,188
Sri Lanka,India,Colombo,169,1,3,8.521008403361344,49.0,170
India,Australia,Melbourne,133,32,9,9.068181818181818,48.0,184
Pakistan,New Zealand,Auckland,126,37,8,9.108433734939759,40.0,201
England,South Africa,Durban,105,47,7,8.63013698630137,34.0,204
England,Sri Lanka,Delhi,125,19,7,7.425742574257426,40.0,171
Australia,India,Sydney,15,106,9,6.428571428571429,15.0,186
New Zealand,West Indies,Mount Maunganui,202,16,8,11.653846153846153,65.0,238
India,South Africa,Johannesburg,45,98,9,12.272727272727273,45.0,203
Bangladesh,Sri Lanka,Mirpur,132,9,5,7.135135135135135,42.0,147
India,South Africa,Centurion,131,26,6,8.361702127659575,41.0,188
Pakistan,Sri Lanka,Johannesburg,5,117,10,10.0,5.0,189
South Africa,India,Johannesburg,33,80,8,4.95,18.0,126
England,New Zealand,Manchester,110,40,6,8.25,32.0,191
England,Australia,Melbourne,10,114,10,10.0,10.0,130
New Zealand,West Indies,Hamilton,58,78,10,8.285714285714286,42.0,191
England,South Africa,Johannesburg,111,48,7,9.25,49.0,202
Pakistan,England,Barbados,81,52,6,7.147058823529412,35.0,147
New Zealand,England,Pallekele,110,19,5,6.534653465346534,42.0,148
India,New Zealand,Delhi,116,40,10,8.7,55.0,202
Sri Lanka,Pakistan,Dubai,208,4,8,10.758620689655173,63.0,211
West Indies,New Zealand,Wellington,100,32,6,6.818181818181818,34.0,159
West Indies,Afghanistan,St Kitts,7,114,10,7.0,7.0,112
Pakistan,New Zealand,Dubai,148,6,4,7.7894736842105265,37.0,161
West Indies,New Zealand,Wellington,119,24,6,7.4375,47.0,159
India,West Indies,London,15,107,9,6.923076923076923,15.0,153
India,Pakistan,Bangalore,50,79,10,7.317073170731708,41.0,133
Australia,England,Barbados,24,87,7,4.363636363636363,19.0,147
Pakistan,South Africa,Nottingham,144,6,6,7.578947368421052,35.0,149
South Africa,Sri Lanka,Colombo,12,97,8,3.130434782608696,12.0,115
New Zealand,Pakistan,London,37,86,7,6.529411764705882,28.0,99
South Africa,West Indies,Nagpur,115,11,3,6.330275229357798,33.0,122
Pakistan,England,Cardiff,55,35,4,3.8823529411764706,20.0,89
New Zealand,England,London,78,71,9,9.551020408163266,43.0,201
South Africa,New Zealand,Wellington,73,41,6,5.544303797468355,23.0,147
Sri Lanka,India,Colombo,46,94,9,10.615384615384615,46.0,170
West Indies,New Zealand,Lauderhill,163,5,5,8.504347826086956,49.0,177
India,Pakistan,Bangalore,34,91,10,7.0344827586206895,34.0,133
England,Australia,Southampton,92,43,7,7.1688311688311686,41.0,145
Australia,Bangladesh,Barbados,58,54,5,5.2727272727272725,23.0,141
New Zealand,Sri Lanka,Pallekele,86,57,9,8.19047619047619,49.0,174
South Africa,Sri Lanka,Johannesburg,3,113,10,2.5714285714285716,3.0,198
India,Pakistan,Durban,90,35,5,6.352941176470588,36.0,141
Sri Lanka,India,Nagpur,177,13,7,9.925233644859814,58.0,215
New Zealand,India,Wellington,147,35,8,10.376470588235295,59.0,219
Bangladesh,India,Colombo,119,15,4,6.8,29.0,139
South Africa,England,Southampton,105,20,7,6.3,33.0,142
South Africa,Sri Lanka,Johannesburg,113,3,0,5.794871794871795,22.0,113
Bangladesh,Pakistan,Cape Town,56,78,9,8.0,41.0,140
Australia,England,Southampton,10,101,8,3.1578947368421053,10.0,157
India,New Zealand,Wellington,14,111,10,9.333333333333334,14.0,165
West Indies,Australia,St Lucia,5,117,9,10.0,5.0,105
England,West Indies,Kolkata,136,15,2,7.771428571428571,39.0,155
Sri Lanka,Pakistan,Lahore,57,80,8,8.55,42.0,182
New Zealand,Sri Lanka,Lauderhill,70,45,7,5.6,28.0,120
England,Sri Lanka,Delhi,74,53,8,6.626865671641791,35.0,171
Bangladesh,South Africa,Cape Town,102,51,4,8.869565217391305,26.0,144
South Africa,Bangladesh,Johannesburg,114,40,4,8.55,36.0,118
Sri Lanka,India,Nagpur,58,75,9,7.733333333333333,45.0,215
South Africa,New Zealand,Auckland,61,78,9,8.714285714285714,47.0,185
India,South Africa,Durban,159,4,5,8.224137931034482,40.0,168
Australia,Bangladesh,Barbados,2,113,10,1.7142857142857142,2.0,141
Pakistan,South Africa,Centurion,160,28,7,10.434782608695652,54.0,195
Pakistan,New Zealand,Auckland,122,41,8,9.265822784810126,36.0,201
Bangladesh,Pakistan,Cape Town,84,57,7,8.0,35.0,140
South Africa,England,Centurion,4,119,10,24.0,4.0,222
England,New Zealand,Auckland,104,48,6,8.666666666666666,37.0,184
West Indies,Pakistan,Abu Dhabi,88,17,5,5.12621359223301,29.0,103
Sri Lanka,West Indies,London,134,9,5,7.243243243243243,48.0,158
New Zealand,India,Auckland,96,57,9,9.142857142857142,37.0,203
Sri Lanka,India,Chandigarh,154,34,6,10.744186046511627,53.0,206
India,Bangladesh,Colombo,68,65,10,7.418181818181818,39.0,176
West Indies,India,Mirpur,16,95,10,3.84,16.0,129
South Africa,Pakistan,Cape Town,166,18,7,9.764705882352942,49.0,192
India,Bangladesh,Mirpur,22,92,8,4.714285714285714,22.0,166
West Indies,India,Mirpur,18,92,10,3.857142857142857,18.0,129
West Indies,Sri Lanka,Colombo,97,51,7,8.434782608695652,32.0,162
Pakistan,India,Mirpur,89,37,7,6.433734939759036,42.0,130
Sri Lanka,Pakistan,Abu Dhabi,67,80,8,10.05,49.0,141
Pakistan,Sri Lanka,Lahore,140,16,8,8.076923076923077,47.0,180
West Indies,England,London,162,7,3,8.601769911504425,38.0,169
India,Pakistan,Bangalore,50,77,10,6.976744186046512,40.0,133
Sri Lanka,India,Mirpur,5,111,10,3.3333333333333335,5.0,138
England,West Indies,Barbados,102,51,9,8.869565217391305,30.0,165
New Zealand,Bangladesh,Mount Maunganui,62,56,7,5.8125,21.0,194
New Zealand,Pakistan,London,74,41,4,5.620253164556962,25.0,99
Bangladesh,India,Colombo,51,79,8,7.463414634146342,41.0,139
India,Bangladesh,Colombo,170,8,9,9.107142857142858,66.0,176
Pakistan,South Africa,Abu Dhabi,22,100,9,6.6,22.0,120
Bangladesh,New Zealand,Hamilton,56,48,5,4.666666666666667,14.0,78
Pakistan,England,Cardiff,20,94,7,4.615384615384615,20.0,89
Pakistan,Sri Lanka,Johannesburg,81,54,7,7.363636363636363,48.0,189
New Zealand,India,Auckland,88,39,6,6.518518518518518,20.0,132
Australia,Sri Lanka,Pallekele,211,20,8,12.66,81.0,263
Bangladesh,Australia,Mirpur,54,67,8,6.113207547169812,41.0,153
Australia,Sri Lanka,Pallekele,4,112,10,3.0,4.0,263
India,Pakistan,Durban,98,29,5,6.461538461538462,32.0,141
South Africa,New Zealand,Auckland,157,18,6,9.235294117647058,50.0,185
Afghanistan,Bangladesh,Mirpur,69,30,2,4.6,19.0,72
Afghanistan,West Indies,St Kitts,102,29,6,6.725274725274725,40.0,146
Australia,India,Mumbai,59,81,9,9.076923076923077,47.0,166
Australia,New Zealand,Sydney,74,56,7,6.9375,28.0,150
Sri Lanka,South Africa,Delhi,65,70,8,7.8,34.0,120
England,South Africa,Johannesburg,9,107,10,4.153846153846154,9.0,171
England,Pakistan,Manchester,73,61,7,7.423728813559322,34.0,135
Australia,Sri Lanka,Barbados,54,69,6,6.352941176470588,26.0,168
Sri Lanka,West Indies,Mirpur,23,106,10,9.857142857142858,23.0,160
England,South Africa,Cardiff,21,104,9,7.875,21.0,181
West Indies,Bangladesh,Mirpur,38,82,10,6.0,26.0,171
Sri Lanka,Pakistan,London,136,1,4,6.857142857142857,57.0,138
Australia,West Indies,London,80,53,7,7.164179104477612,45.0,169
West Indies,Sri Lanka,Colombo,75,34,7,5.232558139534884,44.0,137
Bangladesh,India,Mirpur,0,119,10,0.0,0.0,120
New Zealand,Sri Lanka,Pallekele,20,77,6,2.7906976744186047,15.0,74
India,Pakistan,Johannesburg,70,58,8,6.774193548387097,30.0,157
India,New Zealand,Wellington,61,65,7,6.654545454545454,26.0,149
Pakistan,South Africa,Dubai,0,116,10,0.0,0.0,98
Sri Lanka,England,Southampton,114,40,5,8.55,37.0,163
Pakistan,New Zealand,Hamilton,74,51,6,6.434782608695652,33.0,163
England,Australia,Cardiff,23,86,8,4.0588235294117645,16.0,182
West Indies,South Africa,Johannesburg,145,38,9,10.609756097560975,52.0,205
South Africa,Sri Lanka,Johannesburg,198,0,8,9.9,63.0,198
New Zealand,England,Durban,16,107,9,7.384615384615385,16.0,164
West Indies,Pakistan,Trinidad,114,11,3,6.275229357798165,40.0,124
Australia,England,Sydney,50,78,9,7.142857142857143,43.0,195
South Africa,West Indies,Durban,92,65,10,10.036363636363637,52.0,195
New Zealand,Bangladesh,Mount Maunganui,118,32,7,8.045454545454545,64.0,194
Pakistan,Australia,Sydney,31,95,8,7.44,31.0,107
West Indies,Pakistan,Trinidad,101,17,3,5.883495145631068,28.0,124
India,Sri Lanka,St Lucia,97,52,8,8.558823529411764,34.0,163
India,Australia,Adelaide,54,82,8,8.526315789473685,39.0,188
Sri Lanka,Pakistan,Abu Dhabi,140,6,2,7.368421052631579,30.0,141
Australia,England,Melbourne,33,100,10,9.9,33.0,147
Pakistan,England,Cardiff,67,67,8,7.584905660377358,42.0,173
South Africa,Australia,Cape Town,99,51,8,8.608695652173912,30.0,178
Pakistan,New Zealand,Hamilton,119,27,7,7.67741935483871,52.0,168
West Indies,Australia,Colombo,11,106,9,4.714285714285714,11.0,191
Sri Lanka,Bangladesh,Colombo,119,51,9,10.347826086956522,47.0,214
Pakistan,South Africa,Centurion,147,5,1,7.6695652173913045,27.0,168
New Zealand,Sri Lanka,Wellington,106,52,8,9.352941176470589,27.0,162
South Africa,Australia,Colombo,77,45,6,6.16,29.0,146
Afghanistan,West Indies,St Kitts,74,45,7,5.92,21.0,146
India,Afghanistan,Colombo,147,5,6,7.6695652173913045,38.0,159
England,Australia,Southampton,127,26,5,8.106382978723405,27.0,179
Pakistan,England,Manchester,81,63,9,8.526315789473685,45.0,195
Australia,Pakistan,Chandigarh,167,12,6,9.277777777777779,55.0,193
Bangladesh,Australia,Bangalore,81,47,6,6.657534246575342,36.0,156
West Indies,Bangladesh,Johannesburg,69,60,9,6.9,40.0,164
Bangladesh,Pakistan,Lahore,81,40,7,6.075,37.0,136
New Zealand,West Indies,Auckland,149,17,5,8.679611650485437,46.0,189
West Indies,Pakistan,Barbados,60,37,4,4.337349397590361,18.0,111
Australia,England,Manchester,53,72,9,6.625,29.0,145
Pakistan,England,Cardiff,37,61,6,3.76271186440678,15.0,89
Bangladesh,Pakistan,Pallekele,134,27,6,8.64516129032258,33.0,175
Australia,South Africa,Johannesburg,50,65,7,5.454545454545454,33.0,147
Afghanistan,West Indies,St Kitts,14,110,10,8.4,14.0,146
England,South Africa,Durban,42,89,9,8.129032258064516,42.0,204
India,South Africa,Centurion,18,106,9,7.714285714285714,18.0,188
Sri Lanka,Australia,Pallekele,89,60,7,8.9,48.0,157
England,Sri Lanka,Colombo,52,90,8,10.4,52.0,187
Pakistan,South Africa,St Lucia,132,20,5,7.92,60.0,148
South Africa,India,Mirpur,75,53,8,6.7164179104477615,28.0,172
Sri Lanka,Pakistan,Abu Dhabi,124,0,1,6.2,26.0,124
West Indies,India,Lauderhill,24,100,9,7.2,24.0,143
South Africa,England,Cape Town,42,89,7,8.129032258064516,40.0,154
India,Australia,Mirpur,28,97,9,7.304347826086956,28.0,159
Australia,England,Adelaide,126,22,7,7.714285714285714,32.0,157
Pakistan,West Indies,Trinidad,95,37,6,6.867469879518072,33.0,137
England,South Africa,Johannesburg,83,61,7,8.440677966101696,38.0,202
West Indies,Australia,Colombo,99,48,7,8.25,37.0,191
Sri Lanka,Pakistan,Lahore,131,33,8,9.03448275862069,54.0,182
India,South Africa,Durban,48,66,7,5.333333333333333,19.0,153
Australia,India,Sydney,135,26,7,8.617021276595745,50.0,171
Sri Lanka,England,Southampton,135,9,2,7.297297297297297,33.0,140
Pakistan,West Indies,Dubai,2,115,10,2.4,2.0,160
New Zealand,South Africa,Hamilton,159,12,6,8.833333333333334,58.0,173
India,South Africa,Durban,46,70,7,5.52,20.0,153
New Zealand,Sri Lanka,Auckland,21,104,8,7.875,21.0,179
South Africa,Australia,Cape Town,40,77,8,5.5813953488372094,33.0,146
England,Afghanistan,Delhi,142,0,3,7.041322314049586,54.0,142
West Indies,Australia,St Lucia,77,43,3,6.0,24.0,105
India,South Africa,Cape Town,96,51,8,8.347826086956522,37.0,172
West Indies,England,London,1,116,10,1.5,1.0,113
Sri Lanka,South Africa,Chittagong,105,41,7,7.974683544303797,28.0,165
Australia,South Africa,Adelaide,80,47,6,6.575342465753424,32.0,144
Afghanistan,West Indies,St Kitts,1,117,10,2.0,1.0,110
South Africa,New Zealand,Chittagong,41,82,8,6.473684210526316,35.0,170
South Africa,Australia,Durban,10,103,9,3.5294117647058822,10.0,80
Pakistan,New Zealand,Hamilton,15,107,10,6.923076923076923,15.0,168
England,West Indies,Barbados,26,90,7,5.2,26.0,152
Sri Lanka,West Indies,Barbados,187,3,8,9.58974358974359,57.0,195
South Africa,Pakistan,Johannesburg,68,78,10,9.714285714285714,55.0,153
Bangladesh,Pakistan,Cape Town,54,81,9,8.307692307692308,40.0,140
England,New Zealand,Christchurch,67,84,9,11.166666666666666,64.0,193
South Africa,Australia,Centurion,79,51,7,6.869565217391305,41.0,156
New Zealand,West Indies,Auckland,155,0,3,7.75,44.0,155
New Zealand,Pakistan,Wellington,55,87,10,10.0,50.0,196
New Zealand,Pakistan,Dubai,127,9,3,6.864864864864865,45.0,144
Pakistan,India,Colombo,96,36,5,6.857142857142857,39.0,128
Australia,Bangladesh,Barbados,136,2,4,6.915254237288136,54.0,141
South Africa,West Indies,Durban,109,47,10,8.95890410958904,31.0,195
Sri Lanka,England,London,109,35,6,7.694117647058824,33.0,183
New Zealand,England,Pallekele,77,40,6,5.775,29.0,148
New Zealand,Australia,Auckland,138,7,2,7.327433628318584,27.0,150
India,Bangladesh,Mirpur,48,64,7,5.142857142857143,26.0,166
India,South Africa,Johannesburg,24,107,9,11.076923076923077,24.0,203
England,West Indies,Barbados,141,5,4,7.356521739130435,24.0,165
New Zealand,Pakistan,Chandigarh,127,33,7,8.758620689655173,49.0,180
South Africa,England,Cape Town,2,116,10,3.0,2.0,154
New Zealand,India,Johannesburg,69,69,9,8.117647058823529,35.0,190
India,Sri Lanka,St Lucia,91,59,9,8.950819672131148,43.0,163
Afghanistan,West Indies,St Kitts,45,89,8,8.709677419354838,45.0,146
New Zealand,West Indies,Auckland,89,52,7,7.852941176470588,34.0,189
Bangladesh,Pakistan,Cape Town,84,58,8,8.129032258064516,41.0,140
India,Sri Lanka,Colombo,161,5,6,8.4,51.0,174
England,South Africa,Johannesburg,46,89,8,8.903225806451612,45.0,202
Australia,Pakistan,Johannesburg,101,43,6,7.87012987012987,24.0,164
New Zealand,England,Durban,162,2,2,8.23728813559322,49.0,164
Pakistan,Australia,St Lucia,179,8,6,9.589285714285714,68.0,191
New Zealand,India,Nagpur,56,58,7,5.419354838709677,24.0,126
New Zealand,England,Manchester,118,4,2,6.103448275862069,40.0,123
Australia,India,Barbados,119,47,9,9.780821917808218,61.0,184
South Africa,Afghanistan,Mumbai,185,7,6,9.823008849557523,63.0,209
Pakistan,England,Manchester,66,72,10,8.25,41.0,195
West Indies,India,Kolkata,53,49,5,4.47887323943662,18.0,109
England,South Africa,Barbados,100,48,8,8.333333333333334,31.0,168
West Indies,South Africa,Johannesburg,129,49,10,10.901408450704226,53.0,205
New Zealand,India,Johannesburg,118,29,5,7.78021978021978,34.0,190
England,India,Manchester,60,77,9,8.372093023255815,40.0,159
Sri Lanka,Pakistan,Colombo,158,7,4,8.389380530973451,53.0,172
Pakistan,Sri Lanka,Colombo,53,74,8,6.913043478260869,40.0,175
New Zealand,Pakistan,Dubai,86,41,6,6.531645569620253,24.0,153
West Indies,Bangladesh,Mirpur,34,90,8,6.8,34.0,197
Pakistan,Australia,Abu Dhabi,110,32,7,7.5,35.0,155
New Zealand,South Africa,Durban,76,66,9,8.444444444444445,43.0,151
South Africa,England,Cape Town,104,24,4,6.5,27.0,154
West Indies,New Zealand,Lauderhill,161,8,6,8.625,49.0,177
Pakistan,New Zealand,Mount Maunganui,89,49,8,7.52112676056338,38.0,181
West Indies,South Africa,Johannesburg,181,19,7,10.752475247524753,49.0,205
England,South Africa,Cardiff,23,101,9,7.2631578947368425,23.0,181
South Africa,New Zealand,Johannesburg,110,27,4,7.096774193548387,20.0,133
South Africa,England,Cape Town,42,93,9,9.333333333333334,42.0,179
Australia,South Africa,Durban,29,98,9,7.909090909090909,29.0,157
West Indies,Bangladesh,Mirpur,100,42,7,7.6923076923076925,45.0,197
New Zealand,West Indies,Mount Maunganui,237,2,8,12.05084745762712,71.0,238
New Zealand,India,Wellington,190,12,5,10.555555555555555,50.0,219
England,New Zealand,Auckland,153,22,5,9.36734693877551,57.0,184
South Africa,Australia,Johannesburg,170,16,7,9.807692307692308,62.0,201
West Indies,Afghanistan,St Kitts,40,96,10,10.0,40.0,112
England,West Indies,London,97,50,8,8.314285714285715,43.0,161
Bangladesh,Pakistan,Pallekele,169,5,6,8.817391304347826,41.0,175
Sri Lanka,India,Colombo,146,12,4,8.11111111111111,28.0,152
Australia,South Africa,Johannesburg,117,22,4,7.163265306122449,41.0,166
New Zealand,Sri Lanka,Pallekele,46,78,8,6.571428571428571,34.0,142
Australia,South Africa,Johannesburg,73,55,5,6.7384615384615385,33.0,166
Australia,Pakistan,Chandigarh,179,6,6,9.421052631578947,55.0,193
Pakistan,India,Mirpur,42,70,4,5.04,20.0,83
South Africa,England,Centurion,179,18,6,10.529411764705882,51.0,222
West Indies,Pakistan,Abu Dhabi,44,59,6,4.327868852459017,23.0,103
New Zealand,England,Delhi,64,74,9,8.347826086956522,41.0,153
Sri Lanka,India,Mirpur,94,28,6,6.130434782608695,42.0,138
Pakistan,Australia,Dubai,100,34,8,6.976744186046512,35.0,147
New Zealand,Pakistan,Dubai,13,113,10,11.142857142857142,13.0,153
Sri Lanka,Australia,Pallekele,93,49,8,7.859154929577465,42.0,198
West Indies,Australia,Colombo,158,17,6,9.20388349514563,55.0,191
Sri Lanka,Bangladesh,Pallekele,117,34,6,8.162790697674419,31.0,198
Australia,India,Barbados,16,102,10,5.333333333333333,16.0,184
Afghanistan,West Indies,St Kitts,27,89,7,5.225806451612903,26.0,110
Australia,Pakistan,Dubai,13,101,9,4.105263157894737,13.0,89
New Zealand,England,London,128,39,8,9.481481481481481,46.0,201
